SGB_ID,MAGs_in_SGB,Yak_MAGs,Antelope_MAGs,Ass_MAGs,Cattle_MAGs,Horse_MAGs,Sheep_MAGs,Representative_genome,Quality,Completeness,Contamination,Quality_Score,tRNAs_number,tRNAs_decoding_Standard_20_AA,5S_rRNA_num,16S_rRNA_num,23S_rRNA_num,GTDB_domain,GTDB_phylum
SGB_5930,1,0,0,0,0,0,1,T1900044647_TS20190113_bin.146.fa,Medium,58.48,0,58.48,27,15,0,0,1,d__Bacteria,p__Firmicutes_A
SGB_5931,2,0,0,0,0,0,2,T1900044647_TS20190113_bin.79.fa,Medium,65.95,2.64,52.75,21,11,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5932,1,0,0,0,0,0,1,T1900044660_TS20190126_bin.177.fa,Medium,73.8,4.48,51.4,25,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5933,1,0,0,0,0,0,1,T1900044676_TS20190142_bin.297.fa,Medium,76.21,4.77,52.36,23,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5934,1,0,0,0,0,0,1,T1900044688_TS20190154_bin.123.fa,Medium,81.85,3.89,62.4,33,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5935,3,0,0,0,0,0,3,T1900044722_TS20190188_bin.121.fa,Medium,92.53,5.46,65.23,35,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5936,5,1,0,0,0,0,4,T1900044757_TS20190223_bin.190.fa,Medium,88.46,3.11,72.91,32,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5937,2,0,0,0,0,0,2,T1900044773_TS20190239_bin.110.fa,Medium,79.11,2.86,64.81,29,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5938,7,0,0,0,0,0,7,T1900044778_TS20190244_bin.486.fa,Medium,88.25,3.33,71.6,31,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5939,1,0,0,0,0,0,1,T1900044779_TS20190245_bin.176.fa,Medium,94.54,6.55,61.79,91,20,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5940,1,0,0,0,0,0,1,T1900044805_TS20190271_bin.1.fa,Medium,64.15,1.75,55.4,45,17,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_5941,2,0,0,0,0,0,2,T1900044805_TS20190271_bin.74.fa,Medium,86.56,3.59,68.61,35,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5942,1,0,0,0,0,0,1,T1900044904_TS20190370_bin.214.fa,Medium,80.45,2.32,68.85,25,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5943,3,0,0,0,0,0,3,T1900044923_TS20190389_bin.181.fa,Medium,73.25,2.03,63.1,16,9,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5944,5,0,1,0,4,0,0,T1900045028_TC20190021_bin.162.fa,Medium,89.21,2.22,78.11,41,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5945,1,0,0,0,1,0,0,T1900045054_TC20190047_bin.189.fa,Medium,78.09,3.32,61.49,30,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5946,1,0,0,0,1,0,0,T1900045070_TC20190064_bin.120.fa,Medium,78.02,5.56,50.22,25,11,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5947,2,0,0,0,2,0,0,T1900045077_TC20190071_bin.228.fa,Medium,88.09,4.42,65.99,29,15,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_5948,1,0,0,0,1,0,0,T1900045161_TC20190155_bin.268.fa,Medium,76.87,3.44,59.67,108,20,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_5949,2,0,0,0,2,0,0,T1900045166_TC20190160_bin.2.fa,Medium,83.64,1.58,75.74,32,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5950,1,0,0,0,1,0,0,T1900045186_TC20190182_bin.82.fa,Medium,91.22,5.37,64.37,43,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5951,1,0,0,0,1,0,0,T1900045208_TC20190204_bin.204.fa,Medium,87.94,3.39,70.99,35,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5952,1,0,0,0,1,0,0,T1900045217_TC20190213_bin.154.fa,Medium,72.37,4.42,50.27,22,12,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5953,5,5,0,0,0,0,0,T1900045313_YK20190002_bin.363.fa,Medium,84.94,5.12,59.34,24,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5954,2,2,0,0,0,0,0,T1900045317_YK20190006_bin.214.fa,Medium,86.49,2.92,71.89,17,9,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5955,1,1,0,0,0,0,0,T1900045322_YK20190011_bin.284.fa,Medium,69.35,3.69,50.9,33,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5956,2,2,0,0,0,0,0,T1900045334_YK20190023_bin.658.fa,Medium,67.62,3.04,52.42,19,12,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5957,5,5,0,0,0,0,0,T1900045344_YK20190034_bin.118.fa,Medium,83.79,1.69,75.34,21,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5958,1,1,0,0,0,0,0,T1900045344_YK20190034_bin.119.fa,Medium,81.59,4.36,59.79,33,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5959,3,3,0,0,0,0,0,T1900045364_YK20190054_bin.1.fa,Medium,83.53,3.96,63.73,37,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5960,7,7,0,0,0,0,0,T1900045381_YK20190071_bin.79.fa,Medium,89.7,2.74,76,31,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5961,1,1,0,0,0,0,0,T1900045399_YK20190089_bin.141.fa,Medium,60.45,1.75,51.7,25,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5962,1,1,0,0,0,0,0,T1900045409_YK20190099_bin.148.fa,Medium,82.24,0.37,80.39,38,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5963,1,1,0,0,0,0,0,T1900045451_YK20190142_bin.87.fa,Medium,67.97,1.75,59.22,19,12,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5964,3,3,0,0,0,0,0,T1900045473_YK20190165_bin.203.fa,Medium,88.55,2.53,75.9,39,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5965,1,1,0,0,0,0,0,T1900045489_YK20190183_bin.138.fa,Medium,88.24,3.86,68.94,23,13,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5966,1,1,0,0,0,0,0,T1900045493_YK20190187_bin.168.fa,Medium,89.28,2.46,76.98,32,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5967,1,1,0,0,0,0,0,T1900045495_YK20190189_bin.54.fa,Medium,87.44,5.75,58.69,34,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5968,1,1,0,0,0,0,0,T1900045498_YK20190192_bin.283.fa,Medium,52.78,0,52.78,21,13,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5969,1,1,0,0,0,0,0,T1900045504_YK20190198_bin.4.fa,Medium,70.4,2.27,59.05,31,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5970,1,1,0,0,0,0,0,T1900045506_YK20190200_bin.87.fa,Medium,80.78,5.88,51.38,28,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5971,1,1,0,0,0,0,0,T1900045509_YK20190203_bin.188.fa,Medium,72.51,4.27,51.16,19,11,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5972,4,4,0,0,0,0,0,T1900045523_YK20190217_bin.19.fa,Medium,79.68,4.77,55.83,24,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5973,1,1,0,0,0,0,0,T1900045526_YK20190220_bin.134.fa,Medium,78.69,3.64,60.49,24,13,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5974,1,1,0,0,0,0,0,T1900045547_YK20190241_bin.23.fa,Medium,92.98,5.02,67.88,40,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5975,1,1,0,0,0,0,0,T1900045550_YK20190244_bin.308.fa,Medium,81.64,4.22,60.54,33,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5976,2,2,0,0,0,0,0,T1900045553_YK20190247_bin.6.fa,Medium,70.51,0.35,68.76,26,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5977,3,3,0,0,0,0,0,T1900045556_YK20190250_bin.81.fa,Medium,83.71,4.43,61.56,33,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5978,3,3,0,0,0,0,0,T1900045646_YK20190340_bin.166.fa,Medium,89,3.01,73.95,36,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5979,1,1,0,0,0,0,0,T1900045660_YK20190354_bin.137.fa,Medium,67.77,3.11,52.22,22,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5980,1,1,0,0,0,0,0,T1900045686_YK20190380_bin.188.fa,Medium,64.06,1.11,58.51,20,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5981,7,7,0,0,0,0,0,T1900045686_YK20190380_bin.254.fa,Medium,85.12,2.53,72.47,31,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5982,1,1,0,0,0,0,0,T1900045699_YK20190393_bin.173.fa,Medium,75.4,3.92,55.8,28,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5983,2,2,0,0,0,0,0,T1900045732_YK20190426_bin.308.fa,Medium,66.96,1.79,58.01,23,13,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5984,1,1,0,0,0,0,0,T1900045734_YK20190428_bin.350.fa,Medium,73.21,2.71,59.66,17,10,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_5985,1,1,0,0,0,0,0,T1900045751_YK20190445_bin.336.fa,Medium,70.59,2.32,58.99,19,12,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5986,1,1,0,0,0,0,0,T1900045758_YK20190452_bin.165.fa,Medium,88.54,2.95,73.79,39,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5987,3,3,0,0,0,0,0,T1900045765_YK20190459_bin.339.fa,Medium,90.24,5.51,62.69,41,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5988,3,3,0,0,0,0,0,T1900045769_YK20190463_bin.268.fa,Medium,57.98,0,57.98,29,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5989,4,4,0,0,0,0,0,T1900045771_YK20190465_bin.214.fa,Medium,86.07,3.48,68.67,38,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5990,5,0,0,0,0,0,5,T2001009367_TS20190221_bin.294.fa,Medium,88.96,2.22,77.86,37,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5991,2,0,0,0,0,0,2,T2001009368_TS-100_bin.237.fa,Medium,52.63,0,52.63,20,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5992,3,0,3,0,0,0,0,TP20200812-DBC1_DT2009055224-1_bin.51.fa,Medium,94.64,5.22,68.54,45,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5993,1,0,1,0,0,0,0,TP20200812-DBC101_DT2009055324-1_bin.22.fa,Medium,93.52,7.25,57.27,38,15,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_5994,1,0,1,0,0,0,0,TP20200812-DBC101_DT2009055324-1_bin.265.fa,Medium,78.4,2.6,65.4,22,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5995,1,0,1,0,0,0,0,TP20200812-DBC4_DT2009055227-1_bin.28.fa,Medium,95.72,7.54,58.02,46,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5996,1,0,1,0,0,0,0,TP20200812-DBC40_DT2009055263-1_bin.433.fa,Medium,89.06,4.36,67.26,37,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5997,1,0,1,0,0,0,0,TP20200812-DBC55_DT2009055278-1_bin.201.fa,Medium,97.42,6.16,66.62,32,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5998,1,0,1,0,0,0,0,TP20200812-DBC8_DT2009055231-1_bin.37.fa,Medium,92.72,5.91,63.17,45,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_5999,1,0,1,0,0,0,0,TP20200812-DBC88_DT2009055311-1_bin.232.fa,Medium,95.3,8.02,55.2,49,18,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_6000,1,0,1,0,0,0,0,TP20200814-DZC103_DT2009055431-1_bin.36.fa,Medium,72.06,2.58,59.16,18,12,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6001,8,0,8,0,0,0,0,TP20200814-DZC39_DT2009055367-1_bin.154.fa,Medium,88.78,4.38,66.88,27,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6002,2,0,2,0,0,0,0,TP20200814-DZC46_DT2009055374-1_bin.282.fa,Medium,86.75,4.8,62.75,23,15,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_6003,2,0,2,0,0,0,0,TP20200814-DZC58_DT2009055386-1_bin.118.fa,Medium,84.78,5.35,58.03,32,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6004,1,0,1,0,0,0,0,TP20200814-DZC58_DT2009055386-1_bin.35.fa,Medium,93.47,7.14,57.77,36,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6005,1,0,1,0,0,0,0,TP20200814-DZC66_DT2009055394-1_bin.103.fa,Medium,90.77,5.77,61.92,38,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6006,6,0,6,0,0,0,0,TP20200814-DZC79_DT2009055407-1_bin.179.fa,Medium,77.69,0,77.69,31,13,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6007,13,0,13,0,0,0,0,TP20200814-DZC79_DT2009055407-1_bin.93.fa,Medium,84.27,0.63,81.12,32,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6008,1,0,0,0,0,0,1,TP20200814-DZC89_DT2009055417-1_bin.111.fa,Medium,88.91,5.51,61.36,33,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6009,1,0,0,0,0,0,1,TP20200814-DZC9_DT2009055337-1_bin.167.fa,Medium,76.96,5.38,50.06,39,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6010,1,0,1,0,0,0,0,TP20200814-DZC93_DT2009055421-1_bin.77.fa,Medium,57.18,0,57.18,21,13,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6011,1,0,1,0,0,0,0,TP20200814-DZC95_DT2009055423-1_bin.31.fa,Medium,80.17,2.69,66.72,33,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6012,1,0,1,0,0,0,0,TP20200815-DZC15_DT2009055485-1_bin.139.fa,Medium,86.24,2.97,71.39,32,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6013,2,0,2,0,0,0,0,TP20200815-DZC3_DT2009055473-1_bin.194.fa,Medium,100,8.5,57.5,61,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6014,12,0,12,0,0,0,0,TP20200815-DZC38_DT2009055508-1_bin.304.fa,Medium,86.75,1.32,80.15,31,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6015,12,0,12,0,0,0,0,TP20200815-DZC38_DT2009055508-1_bin.65.fa,Medium,99.79,5.54,72.09,54,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6016,1,0,1,0,0,0,0,TP20200815-DZC46_DT2009055516-1_bin.259.fa,Medium,77.84,4.01,57.79,26,15,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_6017,1,0,1,0,0,0,0,TP20200815-DZC46_DT2009055516-1_bin.97.fa,Medium,83.24,3.64,65.04,29,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6018,1,0,1,0,0,0,0,TP20200815-DZC50_DT2009055520-1_bin.190.fa,Medium,82.09,1.42,74.99,31,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6019,1,0,1,0,0,0,0,TP20200815-DZC78_DT2009055548-1_bin.122.fa,Medium,96.95,6.93,62.3,55,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6020,1,0,1,0,0,0,0,TP20200815-DZC9_DT2009055479-1_bin.141.fa,Medium,86.87,2.85,72.62,33,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6021,2,0,2,0,0,0,0,TP20200823-QMN50_DT2009055557-1_bin.238.fa,Medium,86.83,2.53,74.18,36,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6022,1,0,1,0,0,0,0,TP20200823-QMN58_DT2009055558-1_bin.212.fa,Medium,88.54,7.44,51.34,31,14,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_6023,2,0,2,0,0,0,0,TP20200823-QMN67_DT2009055559-1_bin.232.fa,Medium,54.7,0,54.7,18,12,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6024,1,0,1,0,0,0,0,TP20200824-WDL34_DT2009055567-1_bin.160.fa,Medium,78.76,3.64,60.56,32,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6025,1,0,1,0,0,0,0,TP20200825-WDL82_DT2009055611-1_bin.102.fa,Medium,81.75,3.5,64.25,27,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6026,6,6,0,0,0,0,0,T1900045345_YK20190035_bin.192.fa,High,97.45,1.53,89.8,33,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6027,4,0,0,0,0,0,4,T1900044676_TS20190142_bin.386.fa,High,95.48,2.99,80.53,41,17,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_6028,4,0,0,0,4,0,0,T1900045227_TC20190223_bin.34.fa,High,93.87,3.32,77.27,40,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6029,4,0,4,0,0,0,0,TP20200812-DBC24_DT2009055247-1_bin.79.fa,High,94.84,2.53,82.19,45,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6030,4,0,4,0,0,0,0,TP20200812-DBC25_DT2009055248-1_bin.53.fa,High,90.88,3.38,73.98,31,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6031,4,0,4,0,0,0,0,TP20200812-DBC36_DT2009055259-1_bin.38.fa,High,96.2,0.49,93.75,38,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6032,3,0,0,0,0,0,3,T1900044630_TS20190096_bin.151.fa,High,94.26,0.95,89.51,28,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6033,3,0,0,0,0,0,3,T1900044751_TS20190417_bin.294.fa,High,90.23,3.94,70.53,25,13,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6034,3,0,0,0,0,0,3,T1900044873_TS20190339_bin.115.fa,High,99.16,0.91,94.61,40,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6035,3,3,0,0,0,0,0,T1900045314_YK20190003_bin.269.fa,High,92.67,1.64,84.47,33,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6036,3,3,0,0,0,0,0,T1900045392_YK20190082_bin.412.fa,High,91.63,3.7,73.13,45,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6037,3,3,0,0,0,0,0,T1900045739_YK20190433_bin.290.fa,High,91.66,0.81,87.61,41,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6038,3,0,3,0,0,0,0,TP20200812-DBC35_DT2009055258-1_bin.138.fa,High,91.28,1.53,83.63,40,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6039,3,0,2,0,0,0,1,TP20200814-DZC132_DT2009055460-1_bin.15.fa,High,92.37,0.16,91.57,38,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6040,3,0,3,0,0,0,0,TP20200814-DZC38_DT2009055366-1_bin.65.fa,High,97.02,3.4,80.02,50,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6041,2,2,0,0,0,0,0,T1900045315_YK20190004_bin.20.fa,High,93.47,3.27,77.12,39,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6042,2,2,0,0,0,0,0,T1900045428_YK20190119_bin.69.fa,High,91.58,1.85,82.33,49,16,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_6043,2,2,0,0,0,0,0,T1900045729_YK20190423_bin.254.fa,High,92.18,2.5,79.68,30,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6044,2,2,0,0,0,0,0,T2001009370_Yak-NA_bin.329.fa,High,92.03,4.33,70.38,37,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6045,1,0,0,0,0,0,1,T1900044545_TS20190011_bin.29.fa,High,93.76,2.53,81.11,46,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6046,1,0,0,0,0,0,1,T1900044812_TS20190278_bin.28.fa,High,92.99,3.16,77.19,39,18,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_6047,1,1,0,0,0,0,0,T1900045354_YK20190044_bin.220.fa,High,93.54,4.27,72.19,46,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6048,1,1,0,0,0,0,0,T1900045678_YK20190372_bin.251.fa,High,96.39,2.88,81.99,36,17,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_6049,1,1,0,0,0,0,0,T1900045718_YK20190412_bin.138.fa,High,91.81,4.29,70.36,52,19,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_6050,1,0,1,0,0,0,0,TP20200812-DBC100_DT2009055323-1_bin.135.fa,High,97.03,3.98,77.13,42,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6051,1,0,1,0,0,0,0,TP20200814-DZC50_DT2009055378-1_bin.271.fa,High,98.64,2.51,86.09,47,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6052,1,0,1,0,0,0,0,TP20200814-DZC85_DT2009055413-1_bin.290.fa,High,94.04,3.87,74.69,46,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6053,1,0,1,0,0,0,0,TP20200815-DZC62_DT2009055532-1_bin.302.fa,High,90.1,2.22,79,42,18,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_6054,1,0,1,0,0,0,0,TP20200815-DZC71_DT2009055541-1_bin.230.fa,High,94.07,2.22,82.97,34,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6055,64,0,0,0,0,64,0,T1900045256_TH20190026_bin.86.fa,High,100,2.55,87.25,31,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6056,10,0,0,0,1,0,9,T1900044645_TS20190111_bin.26.fa,High,97.58,0.48,95.18,40,18,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_6057,1,0,0,0,1,0,0,T1900045180_TC20190176_bin.89.fa,Medium,89.67,6.75,55.92,43,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6058,1,1,0,0,0,0,0,T1900045629_YK20190323_bin.367.fa,High,90.53,4.11,69.98,43,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6059,1,1,0,0,0,0,0,T1900045574_YK20190268_bin.5.fa,Medium,84.07,1.9,74.57,41,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6060,27,0,26,0,0,0,1,TP20200815-DZC43_DT2009055513-1_bin.49.fa,High,92.32,1.57,84.47,41,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6061,8,2,0,0,0,0,6,T1900044709_TS20190175_bin.261.fa,High,90.11,2.01,80.06,47,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6062,8,0,8,0,0,0,0,TP20200815-DZC45_DT2009055515-1_bin.78.fa,High,96.62,2.63,83.47,52,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6063,19,0,0,0,0,0,19,T1900044640_TS20190106_bin.71.fa,Medium,89.7,1.96,79.9,40,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6064,2,0,0,0,0,0,2,T1900044873_TS20190339_bin.1.fa,Medium,84.74,4.72,61.14,46,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6065,9,2,0,0,7,0,0,T1900045020_TC20190013_bin.210.fa,Medium,89.27,3.21,73.22,46,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6066,1,0,0,0,1,0,0,T1900045058_TC20190051_bin.212.fa,Medium,80.7,2.63,67.55,45,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6067,4,2,0,0,2,0,0,T1900045173_TC20190169_bin.62.fa,Medium,87.72,2.56,74.92,37,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6068,1,0,0,0,0,1,0,T1900045248_TH20190018_bin.481.fa,Medium,65.43,2.94,50.73,28,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6069,1,0,0,0,0,1,0,T1900045295_TH20190065_bin.98.fa,Medium,91.4,6.94,56.7,58,17,0,1,1,d__Bacteria,p__Firmicutes_A
SGB_6070,2,2,0,0,0,0,0,T1900045350_YK20190040_bin.43.fa,Medium,89.93,3.6,71.93,40,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6071,4,4,0,0,0,0,0,T1900045715_YK20190409_bin.375.fa,Medium,85.92,4.38,64.02,37,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6072,1,0,1,0,0,0,0,TP20200812-DBC30_DT2009055253-1_bin.61.fa,Medium,77.68,4.84,53.48,39,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6073,1,0,1,0,0,0,0,TP20200814-DZC127_DT2009055455-1_bin.219.fa,Medium,81.53,4.55,58.78,29,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6074,1,0,1,0,0,0,0,TP20200814-DZC50_DT2009055378-1_bin.234.fa,Medium,55.02,0.88,50.62,28,13,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6075,1,0,1,0,0,0,0,TP20200814-DZC62_DT2009055390-1_bin.333.fa,Medium,95.03,7.3,58.53,47,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6076,3,0,3,0,0,0,0,TP20200814-DZC66_DT2009055394-1_bin.113.fa,Medium,71.72,1.75,62.97,27,13,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6077,1,0,0,0,0,0,1,TP20200814-DZC9_DT2009055337-1_bin.145.fa,Medium,90.9,5.15,65.15,49,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6078,6,0,3,0,0,0,3,TP20200815-DZC76_DT2009055546-1_bin.373.fa,Medium,83.67,3.21,67.62,42,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6079,2,0,2,0,0,0,0,TP20200815-DZC17_DT2009055487-1_bin.50.fa,High,90.58,1.71,82.03,31,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6080,1,0,0,0,0,0,1,T1900044545_TS20190011_bin.115.fa,High,92.53,3.18,76.63,46,19,0,0,1,d__Bacteria,p__Firmicutes_A
SGB_6081,1,0,1,0,0,0,0,TP20200814-DZC34_DT2009055362-1_bin.112.fa,High,91.1,3.43,73.95,51,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6082,5,0,5,0,0,0,0,TP20200814-DZC65_DT2009055393-1_bin.72.fa,Medium,87.18,3.37,70.33,39,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6083,1,0,1,0,0,0,0,TP20200814-DZC92_DT2009055420-1_bin.318.fa,Medium,79.17,4.11,58.62,29,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6084,1,0,1,0,0,0,0,TP20200815-DZC17_DT2009055487-1_bin.45.fa,Medium,53.67,0,53.67,21,12,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_6085,2,0,2,0,0,0,0,TP20200815-DZC3_DT2009055473-1_bin.119.fa,Medium,88.41,2.4,76.41,50,18,0,0,0,d__Bacteria,p__Firmicutes_A
