BGC_ID,BGC_cluster_ID,BGC_Prediction,BiG-SCAPE_class
T1900044958_TA20190014_bin.255.fa.c00091_T190004...region001, T1900044958_TA20190014_bin.255_T1900044958_TA20190014_bin.255_contig_000091,RRE-containing,RiPPs
T1900044958_TA20190014_bin.258.fa.c00067_T190004...region001, T1900044958_TA20190014_bin.258_T1900044958_TA20190014_bin.258_contig_000067,RRE-containing,RiPPs
T1900044958_TA20190014_bin.258.fa.c00282_T190004...region001, T1900044958_TA20190014_bin.258_T1900044958_TA20190014_bin.258_contig_000282,betalactone,Others
T1900044958_TA20190014_bin.258.fa.c00341_T190004...region001, T1900044958_TA20190014_bin.258_T1900044958_TA20190014_bin.258_contig_000341,RRE-containing,RiPPs
T1900044958_TA20190014_bin.26.fa.c00024_T190004...region001, T1900044958_TA20190014_bin.26_T1900044958_TA20190014_bin.26_contig_000024,NRPS,NRPS
T1900044958_TA20190014_bin.26.fa.c00102_T190004...region001, T1900044958_TA20190014_bin.26_T1900044958_TA20190014_bin.26_contig_000102,RRE-containing,RiPPs
T1900044958_TA20190014_bin.265.fa.c00001_T190004...region001, T1900044958_TA20190014_bin.265_T1900044958_TA20190014_bin.265_contig_000001,RRE-containing,RiPPs
T1900044958_TA20190014_bin.265.fa.c00050_T190004...region001, T1900044958_TA20190014_bin.265_T1900044958_TA20190014_bin.265_contig_000050,RRE-containing,RiPPs
T1900044958_TA20190014_bin.265.fa.c00060_T190004...region001, T1900044958_TA20190014_bin.265_T1900044958_TA20190014_bin.265_contig_000060,NRPS-like,NRPS
T1900044958_TA20190014_bin.265.fa.c00068_T190004...region001, T1900044958_TA20190014_bin.265_T1900044958_TA20190014_bin.265_contig_000068,NRPS,NRPS
T1900044958_TA20190014_bin.265.fa.c00208_T190004...region001, T1900044958_TA20190014_bin.265_T1900044958_TA20190014_bin.265_contig_000208,betalactone,Others
T1900044958_TA20190014_bin.265.fa.c00320_T190004...region001, T1900044958_TA20190014_bin.265_T1900044958_TA20190014_bin.265_contig_000320,NRPS,NRPS
T1900044958_TA20190014_bin.275.fa.c00028_T190004...region001, T1900044958_TA20190014_bin.275_T1900044958_TA20190014_bin.275_contig_000028,RRE-containing,RiPPs
T1900044958_TA20190014_bin.277.fa.c00043_T190004...region001, T1900044958_TA20190014_bin.277_T1900044958_TA20190014_bin.277_contig_000043,arylpolyene,Others
T1900044958_TA20190014_bin.277.fa.c00082_T190004...region001, T1900044958_TA20190014_bin.277_T1900044958_TA20190014_bin.277_contig_000082,terpene,Terpene
T1900044958_TA20190014_bin.277.fa.c00157_T190004...region001, T1900044958_TA20190014_bin.277_T1900044958_TA20190014_bin.277_contig_000157,RRE-containing,RiPPs
T1900044958_TA20190014_bin.277.fa.c00158_T190004...region001, T1900044958_TA20190014_bin.277_T1900044958_TA20190014_bin.277_contig_000158,NRPS-like,NRPS
T1900044958_TA20190014_bin.282.fa.c00134_T190004...region001, T1900044958_TA20190014_bin.282_T1900044958_TA20190014_bin.282_contig_000134,RRE-containing,RiPPs
T1900044958_TA20190014_bin.283.fa.c00043_T190004...region001, T1900044958_TA20190014_bin.283_T1900044958_TA20190014_bin.283_contig_000043,arylpolyene,Others
T1900044958_TA20190014_bin.283.fa.c00047_T190004...region001, T1900044958_TA20190014_bin.283_T1900044958_TA20190014_bin.283_contig_000047,RRE-containing,RiPPs
T1900044958_TA20190014_bin.283.fa.c00056_T190004...region001, T1900044958_TA20190014_bin.283_T1900044958_TA20190014_bin.283_contig_000056,NRPS,NRPS
T1900044958_TA20190014_bin.285.fa.c00044_T190004...region001, T1900044958_TA20190014_bin.285_T1900044958_TA20190014_bin.285_contig_000044,RRE-containing,RiPPs
T1900044958_TA20190014_bin.285.fa.c00089_T190004...region001, T1900044958_TA20190014_bin.285_T1900044958_TA20190014_bin.285_contig_000089,betalactone,Others
T1900044958_TA20190014_bin.289.fa.c00031_T190004...region001, T1900044958_TA20190014_bin.289_T1900044958_TA20190014_bin.289_contig_000031,thioamitides,Others
T1900044958_TA20190014_bin.289.fa.c00046_T190004...region001, T1900044958_TA20190014_bin.289_T1900044958_TA20190014_bin.289_contig_000046,T1PKS,PKSI
T1900044958_TA20190014_bin.289.fa.c00056_T190004...region001, T1900044958_TA20190014_bin.289_T1900044958_TA20190014_bin.289_contig_000056,butyrolactone,Others
T1900044958_TA20190014_bin.289.fa.c00060_T190004...region001, T1900044958_TA20190014_bin.289_T1900044958_TA20190014_bin.289_contig_000060,NRPS,NRPS
T1900044958_TA20190014_bin.289.fa.c00072_T190004...region001, T1900044958_TA20190014_bin.289_T1900044958_TA20190014_bin.289_contig_000072,hglE-KS,PKSother
T1900044958_TA20190014_bin.289.fa.c00079_T190004...region001, T1900044958_TA20190014_bin.289_T1900044958_TA20190014_bin.289_contig_000079,RRE-containing,RiPPs
T1900044958_TA20190014_bin.289.fa.c00084_T190004...region001, T1900044958_TA20190014_bin.289_T1900044958_TA20190014_bin.289_contig_000084,NRPS-like,NRPS
T1900044958_TA20190014_bin.289.fa.c00104_T190004...region001, T1900044958_TA20190014_bin.289_T1900044958_TA20190014_bin.289_contig_000104,arylpolyene,Others
T1900044958_TA20190014_bin.289.fa.c00126_T190004...region001, T1900044958_TA20190014_bin.289_T1900044958_TA20190014_bin.289_contig_000126,T1PKS,PKSI
T1900044958_TA20190014_bin.302.fa.c00054_T190004...region001, T1900044958_TA20190014_bin.302_T1900044958_TA20190014_bin.302_contig_000054,arylpolyene,Others
T1900044958_TA20190014_bin.302.fa.c00207_T190004...region001, T1900044958_TA20190014_bin.302_T1900044958_TA20190014_bin.302_contig_000207,RRE-containing,RiPPs
T1900044958_TA20190014_bin.305.fa.c00197_T190004...region001, T1900044958_TA20190014_bin.305_T1900044958_TA20190014_bin.305_contig_000197,RRE-containing,RiPPs
T1900044958_TA20190014_bin.35.fa.c00063_T190004...region001, T1900044958_TA20190014_bin.35_T1900044958_TA20190014_bin.35_contig_000063,NRPS,NRPS
T1900044958_TA20190014_bin.35.fa.c00093_T190004...region001, T1900044958_TA20190014_bin.35_T1900044958_TA20190014_bin.35_contig_000093,NRPS-like,NRPS
T1900044958_TA20190014_bin.35.fa.c00103_T190004...region001, T1900044958_TA20190014_bin.35_T1900044958_TA20190014_bin.35_contig_000103,RRE-containing,RiPPs
T1900044958_TA20190014_bin.35.fa.c00148_T190004...region001, T1900044958_TA20190014_bin.35_T1900044958_TA20190014_bin.35_contig_000148,NRPS,NRPS
T1900044958_TA20190014_bin.35.fa.c00221_T190004...region001, T1900044958_TA20190014_bin.35_T1900044958_TA20190014_bin.35_contig_000221,terpene,Terpene
T1900044958_TA20190014_bin.39.fa.c00074_T190004...region001, T1900044958_TA20190014_bin.39_T1900044958_TA20190014_bin.39_contig_000074,RRE-containing,RiPPs
T1900044958_TA20190014_bin.39.fa.c00164_T190004...region001, T1900044958_TA20190014_bin.39_T1900044958_TA20190014_bin.39_contig_000164,NRPS,NRPS
T1900044958_TA20190014_bin.53.fa.c00255_T190004...region001, T1900044958_TA20190014_bin.53_T1900044958_TA20190014_bin.53_contig_000255,arylpolyene,Others
T1900044958_TA20190014_bin.53.fa.c00610_T190004...region001, T1900044958_TA20190014_bin.53_T1900044958_TA20190014_bin.53_contig_000610,arylpolyene,Others
T1900044958_TA20190014_bin.55.fa.c00190_T190004...region001, T1900044958_TA20190014_bin.55_T1900044958_TA20190014_bin.55_contig_000190,ranthipeptide,RiPPs
T1900044958_TA20190014_bin.55.fa.c00193_T190004...region001, T1900044958_TA20190014_bin.55_T1900044958_TA20190014_bin.55_contig_000193,RRE-containing,RiPPs
T1900044958_TA20190014_bin.57.fa.c00050_T190004...region001, T1900044958_TA20190014_bin.57_T1900044958_TA20190014_bin.57_contig_000050,NRPS-like.NRPS,NRPS
T1900044958_TA20190014_bin.57.fa.c00081_T190004...region001, T1900044958_TA20190014_bin.57_T1900044958_TA20190014_bin.57_contig_000081,NRPS,NRPS
T1900044958_TA20190014_bin.57.fa.c00084_T190004...region001, T1900044958_TA20190014_bin.57_T1900044958_TA20190014_bin.57_contig_000084,RRE-containing,RiPPs
T1900044958_TA20190014_bin.61.fa.c00062_T190004...region001, T1900044958_TA20190014_bin.61_T1900044958_TA20190014_bin.61_contig_000062,RRE-containing,RiPPs
T1900044958_TA20190014_bin.67.fa.c00025_T190004...region001, T1900044958_TA20190014_bin.67_T1900044958_TA20190014_bin.67_contig_000025,NRPS-like,NRPS
T1900044958_TA20190014_bin.71.fa.c00008_T190004...region001, T1900044958_TA20190014_bin.71_T1900044958_TA20190014_bin.71_contig_000008,RRE-containing,RiPPs
T1900044958_TA20190014_bin.71.fa.c00013_T190004...region001, T1900044958_TA20190014_bin.71_T1900044958_TA20190014_bin.71_contig_000013,ranthipeptide,RiPPs
T1900044958_TA20190014_bin.71.fa.c00035_T190004...region001, T1900044958_TA20190014_bin.71_T1900044958_TA20190014_bin.71_contig_000035,betalactone,Others
T1900044958_TA20190014_bin.77.fa.c00073_T190004...region001, T1900044958_TA20190014_bin.77_T1900044958_TA20190014_bin.77_contig_000073,cyclic-lactone-autoinducer,RiPPs
T1900044958_TA20190014_bin.77.fa.c00076_T190004...region001, T1900044958_TA20190014_bin.77_T1900044958_TA20190014_bin.77_contig_000076,RRE-containing,RiPPs
T1900044958_TA20190014_bin.77.fa.c00079_T190004...region001, T1900044958_TA20190014_bin.77_T1900044958_TA20190014_bin.77_contig_000079,betalactone,Others
T1900044958_TA20190014_bin.77.fa.c00089_T190004...region001, T1900044958_TA20190014_bin.77_T1900044958_TA20190014_bin.77_contig_000089,ranthipeptide,RiPPs
T1900044958_TA20190014_bin.84.fa.c00047_T190004...region001, T1900044958_TA20190014_bin.84_T1900044958_TA20190014_bin.84_contig_000047,RRE-containing.lanthipeptide-class-ii,RiPPs
T1900044958_TA20190014_bin.84.fa.c00069_T190004...region001, T1900044958_TA20190014_bin.84_T1900044958_TA20190014_bin.84_contig_000069,NRPS,NRPS
T1900044958_TA20190014_bin.84.fa.c00109_T190004...region001, T1900044958_TA20190014_bin.84_T1900044958_TA20190014_bin.84_contig_000109,RRE-containing,RiPPs
T1900044958_TA20190014_bin.84.fa.c00162_T190004...region001, T1900044958_TA20190014_bin.84_T1900044958_TA20190014_bin.84_contig_000162,RRE-containing,RiPPs
T1900044958_TA20190014_bin.84.fa.c00181_T190004...region001, T1900044958_TA20190014_bin.84_T1900044958_TA20190014_bin.84_contig_000181,NRPS,NRPS
T1900044958_TA20190014_bin.84.fa.c00204_T190004...region001, T1900044958_TA20190014_bin.84_T1900044958_TA20190014_bin.84_contig_000204,RRE-containing,RiPPs
T1900044958_TA20190014_bin.86.fa.c00150_T190004...region001, T1900044958_TA20190014_bin.86_T1900044958_TA20190014_bin.86_contig_000150,ranthipeptide,RiPPs
T1900044958_TA20190014_bin.86.fa.c00248_T190004...region001, T1900044958_TA20190014_bin.86_T1900044958_TA20190014_bin.86_contig_000248,ranthipeptide,RiPPs
T1900044959_TA20190016_bin.105.fa.c00438_T190004...region001, T1900044959_TA20190016_bin.105_T1900044959_TA20190016_bin.105_contig_000438,hglE-KS,PKSother
T1900044959_TA20190016_bin.111.fa.c00051_T190004...region001, T1900044959_TA20190016_bin.111_T1900044959_TA20190016_bin.111_contig_000051,NRPS-like.betalactone,Others
T1900044959_TA20190016_bin.111.fa.c00076_T190004...region001, T1900044959_TA20190016_bin.111_T1900044959_TA20190016_bin.111_contig_000076,NRPS-like,NRPS
T1900044959_TA20190016_bin.15.fa.c00001_T190004...region001, T1900044959_TA20190016_bin.15_T1900044959_TA20190016_bin.15_contig_000001,RRE-containing,RiPPs
T1900044959_TA20190016_bin.15.fa.c00061_T190004...region001, T1900044959_TA20190016_bin.15_T1900044959_TA20190016_bin.15_contig_000061,betalactone,Others
T1900044959_TA20190016_bin.162.fa.c00057_T190004...region001, T1900044959_TA20190016_bin.162_T1900044959_TA20190016_bin.162_contig_000057,arylpolyene,Others
T1900044959_TA20190016_bin.162.fa.c00114_T190004...region001, T1900044959_TA20190016_bin.162_T1900044959_TA20190016_bin.162_contig_000114,RRE-containing,RiPPs
T1900044959_TA20190016_bin.182.fa.c00047_T190004...region001, T1900044959_TA20190016_bin.182_T1900044959_TA20190016_bin.182_contig_000047,NRPS-like,NRPS
T1900044959_TA20190016_bin.182.fa.c00070_T190004...region001, T1900044959_TA20190016_bin.182_T1900044959_TA20190016_bin.182_contig_000070,RRE-containing,RiPPs
T1900044959_TA20190016_bin.182.fa.c00193_T190004...region001, T1900044959_TA20190016_bin.182_T1900044959_TA20190016_bin.182_contig_000193,NRPS-like,NRPS
T1900044959_TA20190016_bin.182.fa.c00313_T190004...region001, T1900044959_TA20190016_bin.182_T1900044959_TA20190016_bin.182_contig_000313,RRE-containing,RiPPs
T1900044959_TA20190016_bin.182.fa.c00329_T190004...region001, T1900044959_TA20190016_bin.182_T1900044959_TA20190016_bin.182_contig_000329,NRPS,NRPS
T1900044959_TA20190016_bin.19.fa.c00108_T190004...region001, T1900044959_TA20190016_bin.19_T1900044959_TA20190016_bin.19_contig_000108,cyclic-lactone-autoinducer,RiPPs
T1900044959_TA20190016_bin.19.fa.c00221_T190004...region001, T1900044959_TA20190016_bin.19_T1900044959_TA20190016_bin.19_contig_000221,RiPP-like,RiPPs
T1900044959_TA20190016_bin.19.fa.c00669_T190004...region001, T1900044959_TA20190016_bin.19_T1900044959_TA20190016_bin.19_contig_000669,arylpolyene,Others
T1900044959_TA20190016_bin.19.fa.c00718_T190004...region001, T1900044959_TA20190016_bin.19_T1900044959_TA20190016_bin.19_contig_000718,arylpolyene,Others
T1900044959_TA20190016_bin.193.fa.c00030_T190004...region001, T1900044959_TA20190016_bin.193_T1900044959_TA20190016_bin.193_contig_000030,betalactone,Others
T1900044959_TA20190016_bin.193.fa.c00053_T190004...region001, T1900044959_TA20190016_bin.193_T1900044959_TA20190016_bin.193_contig_000053,NRPS,NRPS
T1900044959_TA20190016_bin.193.fa.c00059_T190004...region001, T1900044959_TA20190016_bin.193_T1900044959_TA20190016_bin.193_contig_000059,NRPS-like,NRPS
T1900044959_TA20190016_bin.193.fa.c00061_T190004...region001, T1900044959_TA20190016_bin.193_T1900044959_TA20190016_bin.193_contig_000061,RRE-containing,RiPPs
T1900044959_TA20190016_bin.193.fa.c00064_T190004...region001, T1900044959_TA20190016_bin.193_T1900044959_TA20190016_bin.193_contig_000064,NRPS,NRPS
T1900044959_TA20190016_bin.193.fa.c00093_T190004...region001, T1900044959_TA20190016_bin.193_T1900044959_TA20190016_bin.193_contig_000093,RRE-containing,RiPPs
T1900044959_TA20190016_bin.194.fa.c00056_T190004...region001, T1900044959_TA20190016_bin.194_T1900044959_TA20190016_bin.194_contig_000056,RRE-containing,RiPPs
T1900044959_TA20190016_bin.194.fa.c00186_T190004...region001, T1900044959_TA20190016_bin.194_T1900044959_TA20190016_bin.194_contig_000186,proteusin,RiPPs
T1900044959_TA20190016_bin.202.fa.c00064_T190004...region001, T1900044959_TA20190016_bin.202_T1900044959_TA20190016_bin.202_contig_000064,RRE-containing,RiPPs
T1900044959_TA20190016_bin.202.fa.c00159_T190004...region001, T1900044959_TA20190016_bin.202_T1900044959_TA20190016_bin.202_contig_000159,RiPP-like,RiPPs
T1900044959_TA20190016_bin.217.fa.c00020_T190004...region001, T1900044959_TA20190016_bin.217_T1900044959_TA20190016_bin.217_contig_000020,arylpolyene,Others
T1900044959_TA20190016_bin.217.fa.c00056_T190004...region001, T1900044959_TA20190016_bin.217_T1900044959_TA20190016_bin.217_contig_000056,arylpolyene,Others
T1900044959_TA20190016_bin.22.fa.c00003_T190004...region001, T1900044959_TA20190016_bin.22_T1900044959_TA20190016_bin.22_contig_000003,terpene,Terpene
T1900044959_TA20190016_bin.22.fa.c00010_T190004...region001, T1900044959_TA20190016_bin.22_T1900044959_TA20190016_bin.22_contig_000010,arylpolyene,Others
T1900044959_TA20190016_bin.22.fa.c00159_T190004...region001, T1900044959_TA20190016_bin.22_T1900044959_TA20190016_bin.22_contig_000159,NRPS-like,NRPS
T1900044959_TA20190016_bin.22.fa.c00172_T190004...region001, T1900044959_TA20190016_bin.22_T1900044959_TA20190016_bin.22_contig_000172,arylpolyene,Others
T1900044959_TA20190016_bin.234.fa.c00041_T190004...region001, T1900044959_TA20190016_bin.234_T1900044959_TA20190016_bin.234_contig_000041,ranthipeptide,RiPPs
T1900044959_TA20190016_bin.237.fa.c00042_T190004...region001, T1900044959_TA20190016_bin.237_T1900044959_TA20190016_bin.237_contig_000042,thioamide-NRP,NRPS
T1900044959_TA20190016_bin.238.fa.c00101_T190004...region001, T1900044959_TA20190016_bin.238_T1900044959_TA20190016_bin.238_contig_000101,betalactone,Others
T1900044959_TA20190016_bin.238.fa.c00102_T190004...region001, T1900044959_TA20190016_bin.238_T1900044959_TA20190016_bin.238_contig_000102,NRPS-like,NRPS
T1900044959_TA20190016_bin.238.fa.c00107_T190004...region001, T1900044959_TA20190016_bin.238_T1900044959_TA20190016_bin.238_contig_000107,NRPS-like,NRPS
T1900044959_TA20190016_bin.238.fa.c00147_T190004...region001, T1900044959_TA20190016_bin.238_T1900044959_TA20190016_bin.238_contig_000147,NRPS,NRPS
T1900044959_TA20190016_bin.238.fa.c00182_T190004...region001, T1900044959_TA20190016_bin.238_T1900044959_TA20190016_bin.238_contig_000182,RRE-containing,RiPPs
T1900044959_TA20190016_bin.259.fa.c00020_T190004...region001, T1900044959_TA20190016_bin.259_T1900044959_TA20190016_bin.259_contig_000020,arylpolyene,Others
T1900044959_TA20190016_bin.264.fa.c00043_T190004...region001, T1900044959_TA20190016_bin.264_T1900044959_TA20190016_bin.264_contig_000043,arylpolyene,Others
T1900044959_TA20190016_bin.264.fa.c00082_T190004...region001, T1900044959_TA20190016_bin.264_T1900044959_TA20190016_bin.264_contig_000082,NRPS-like,NRPS
T1900044959_TA20190016_bin.264.fa.c00175_T190004...region001, T1900044959_TA20190016_bin.264_T1900044959_TA20190016_bin.264_contig_000175,arylpolyene,Others
T1900044959_TA20190016_bin.269.fa.c00020_T190004...region001, T1900044959_TA20190016_bin.269_T1900044959_TA20190016_bin.269_contig_000020,RRE-containing,RiPPs
T1900044959_TA20190016_bin.269.fa.c00031_T190004...region001, T1900044959_TA20190016_bin.269_T1900044959_TA20190016_bin.269_contig_000031,arylpolyene,Others
T1900044959_TA20190016_bin.269.fa.c00123_T190004...region001, T1900044959_TA20190016_bin.269_T1900044959_TA20190016_bin.269_contig_000123,NRPS-like,NRPS
T1900044959_TA20190016_bin.269.fa.c00161_T190004...region001, T1900044959_TA20190016_bin.269_T1900044959_TA20190016_bin.269_contig_000161,arylpolyene,Others
T1900044959_TA20190016_bin.27.fa.c00058_T190004...region001, T1900044959_TA20190016_bin.27_T1900044959_TA20190016_bin.27_contig_000058,RRE-containing,RiPPs
T1900044959_TA20190016_bin.271.fa.c00151_T190004...region001, T1900044959_TA20190016_bin.271_T1900044959_TA20190016_bin.271_contig_000151,terpene,Terpene
T1900044959_TA20190016_bin.278.fa.c00005_T190004...region001, T1900044959_TA20190016_bin.278_T1900044959_TA20190016_bin.278_contig_000005,RRE-containing,RiPPs
T1900044959_TA20190016_bin.278.fa.c00015_T190004...region001, T1900044959_TA20190016_bin.278_T1900044959_TA20190016_bin.278_contig_000015,arylpolyene,Others
T1900044959_TA20190016_bin.278.fa.c00052_T190004...region001, T1900044959_TA20190016_bin.278_T1900044959_TA20190016_bin.278_contig_000052,NRPS-like,NRPS
T1900044959_TA20190016_bin.278.fa.c00103_T190004...region001, T1900044959_TA20190016_bin.278_T1900044959_TA20190016_bin.278_contig_000103,arylpolyene,Others
T1900044959_TA20190016_bin.28.fa.c00018_T190004...region001, T1900044959_TA20190016_bin.28_T1900044959_TA20190016_bin.28_contig_000018,RRE-containing,RiPPs
T1900044959_TA20190016_bin.28.fa.c00031_T190004...region001, T1900044959_TA20190016_bin.28_T1900044959_TA20190016_bin.28_contig_000031,ranthipeptide,RiPPs
T1900044959_TA20190016_bin.28.fa.c00047_T190004...region001, T1900044959_TA20190016_bin.28_T1900044959_TA20190016_bin.28_contig_000047,NRPS-like,NRPS
